# simulation output - distances to center of mass 
#   time{d} 	 	  r_com_Epim{m} 	  r_com_Janus{m} 	  r_com_Saturn{m}  
   66.002083  	  +151421919.208127915859  	  +151472020.998919308186  	  +0.389541148067  
   67.002083  	  +151421917.024862587452  	  +151472021.249493896961  	  +0.389801592566  
   68.002083  	  +151421914.407102882862  	  +151472021.982521623373  	  +0.390065678729  
   69.002083  	  +151421911.889595717192  	  +151472022.969374150038  	  +0.390333397378  
   70.002083  	  +151421909.486158072948  	  +151472023.042667865753  	  +0.390604728783  
   71.002083  	  +151421906.636735707521  	  +151472024.586050212383  	  +0.390879672868  
   72.002083  	  +151421904.363594412804  	  +151472024.366414427757  	  +0.391158203350  
   73.002083  	  +151421901.336354196072  	  +151472025.968631207943  	  +0.391440322113  
   74.002083  	  +151421898.993568748236  	  +151472026.007763206959  	  +0.391726004816  
   75.002083  	  +151421896.005254596472  	  +151472027.147745847702  	  +0.392015246804  
   76.002083  	  +151421893.392950415611  	  +151472027.855592131615  	  +0.392308032880  
   77.002083  	  +151421890.597558736801  	  +151472028.297314137220  	  +0.392604347098  
   78.002083  	  +151421887.631881475449  	  +151472029.699346870184  	  +0.392904184983  
   79.002083  	  +151421885.031619876623  	  +151472029.631499916315  	  +0.393207521170  
   80.002083  	  +151421881.793464928865  	  +151472031.353596448898  	  +0.393514356893  
   81.002083  	  +151421879.237641155720  	  +151472031.277837455273  	  +0.393824664770  
   82.002083  	  +151421875.925969898701  	  +151472032.767697840929  	  +0.394138443134  
   83.002083  	  +151421873.198460638523  	  +151472033.201637059450  	  +0.394455671083  
   84.002083  	  +151421870.015218079090  	  +151472034.055684089661  	  +0.394776337013  
   85.002083  	  +151421866.959834456444  	  +151472035.226420342922  	  +0.395100431002  
   86.002083  	  +151421863.993145287037  	  +151472035.428649693727  	  +0.395427930281  
   87.002083  	  +151421860.604309439659  	  +151472037.138287395239  	  +0.395758833689  
   88.002083  	  +151421857.777617067099  	  +151472037.069694042206  	  +0.396093112640  
   89.002083  	  +151421854.203761011362  	  +151472038.812433302402  	  +0.396430767113  
   90.002083  	  +151421851.320360541344  	  +151472039.025421559811  	  +0.396771771441  
   91.002083  	  +151421847.778139472008  	  +151472040.286923021078  	  +0.397116118276  
   92.002083  	  +151421844.635317206383  	  +151472041.178238064051  	  +0.397463791766  
   93.002083  	  +151421841.284307211637  	  +151472041.740046232939  	  +0.397814773021  
   94.002083  	  +151421837.790971219540  	  +151472043.315860360861  	  +0.398169056903  
   95.002083  	  +151421834.641420900822  	  +151472043.384671598673  	  +0.398526615562  
   96.002083  	  +151421830.871064335108  	  +151472045.256862729788  	  +0.398887448932  
   97.002083  	  +151421827.778169512749  	  +151472045.342101395130  	  +0.399251528060  
   98.002083  	  +151421823.926499187946  	  +151472046.957961469889  	  +0.399618849125  
   99.002083  	  +151421820.674490809441  	  +151472047.570160031319  	  +0.399989390513  
   100.002083  	  +151421816.946288019419  	  +151472048.539520174265  	  +0.400363137935  
   101.002083  	  +151421813.373630732298  	  +151472049.888035356998  	  +0.400740081078  
   102.002083  	  +151421809.864318996668  	  +151472050.214180707932  	  +0.401120194621  
   103.002083  	  +151421805.957510054111  	  +151472052.083190739155  	  +0.401503476646  
   104.002083  	  +151421802.598116099834  	  +151472052.160847693682  	  +0.401889896755  
   105.002083  	  +151421798.499721854925  	  +151472054.037055075169  	  +0.402279453368  
   106.002083  	  +151421795.097043961287  	  +151472054.418668270111  	  +0.402672119939  
   107.002083  	  +151421791.023334294558  	  +151472055.795092910528  	  +0.403067886840  
   108.002083  	  +151421787.372100383043  	  +151472056.863718718290  	  +0.403466737938  
   109.002083  	  +151421783.488019734621  	  +151472057.539756059647  	  +0.403868651872  
   110.002083  	  +151421779.490011870861  	  +151472059.282236099243  	  +0.404273623173  
   111.002083  	  +151421775.813850730658  	  +151472059.482349961996  	  +0.404681621999  
   112.002083  	  +151421771.535044312477  	  +151472061.497026056051  	  +0.405092647316  
   113.002083  	  +151421767.928097814322  	  +151472061.737794190645  	  +0.405506669064  
   114.002083  	  +151421763.560680568218  	  +151472063.472222000360  	  +0.405923681651  
   115.002083  	  +151421759.807825177908  	  +151472064.256472736597  	  +0.406343663149  
   116.002083  	  +151421755.559125512838  	  +151472065.334384441376  	  +0.406766597030  
   117.002083  	  +151421751.493701070547  	  +151472066.853447616100  	  +0.407192472928  
   118.002083  	  +151421747.466327220201  	  +151472067.297427326441  	  +0.407621263457  
   119.002083  	  +151421743.066908538342  	  +151472069.317807734013  	  +0.408052966255  
   120.002083  	  +151421739.199584335089  	  +151472069.535847872496  	  +0.408487549590  
   121.002083  	  +151421734.602656275034  	  +151472071.537378430367  	  +0.408925010672  
   122.002083  	  +151421730.705965191126  	  +151472072.081283003092  	  +0.409365322493  
   123.002083  	  +151421726.127124965191  	  +151472073.564967989922  	  +0.409808473555  
   124.002083  	  +151421721.993502706289  	  +151472074.803620338440  	  +0.410254447793  
   125.002083  	  +151421717.602837055922  	  +151472075.586968719959  	  +0.410703221840  
   126.002083  	  +151421713.127068400383  	  +151472077.487876266241  	  +0.411154790200  
   127.002083  	  +151421708.950904071331  	  +151472077.812857121229  	  +0.411609121516  
   128.002083  	  +151421704.191339105368  	  +151472079.961313158274  	  +0.412066214099  
   129.002083  	  +151421700.097273111343  	  +151472080.351031601429  	  +0.412526037220  
   130.002083  	  +151421695.242306858301  	  +151472082.195532053709  	  +0.412988583880  
   131.002083  	  +151421691.016180604696  	  +151472083.144480913877  	  +0.413453832200  
   132.002083  	  +151421686.275402873755  	  +151472084.323131263256  	  +0.413921763843  
   133.002083  	  +151421681.745636075735  	  +151472086.004377484322  	  +0.414392368691  
   134.002083  	  +151421677.228716582060  	  +151472086.559048563242  	  +0.414865617756  
   135.002083  	  +151421672.365979105234  	  +151472088.721694082022  	  +0.415341508521  
   136.002083  	  +151421668.019441008568  	  +151472089.073148101568  	  +0.415820008359  
   137.002083  	  +151421662.953936368227  	  +151472091.190779507160  	  +0.416301113588  
   138.002083  	  +151421658.592425972223  	  +151472091.889507204294  	  +0.416784797122  
   139.002083  	  +151421653.538767129183  	  +151472093.471738725901  	  +0.417271045972  
   140.002083  	  +151421648.952711969614  	  +151472094.871985882521  	  +0.417759844452  
   141.002083  	  +151421644.085914552212  	  +151472095.754673123360  	  +0.418251167620  
   142.002083  	  +151421639.163229644299  	  +151472097.804646730423  	  +0.418745010221  
   143.002083  	  +151421634.517641603947  	  +151472098.246978700161  	  +0.419241339819  
   144.002083  	  +151421629.308950245380  	  +151472100.519413322210  	  +0.419740154350  
   145.002083  	  +151421624.758678048849  	  +151472101.050385296345  	  +0.420241422805  
   146.002083  	  +151421619.448304980993  	  +151472102.995400786400  	  +0.420745137108  
   147.002083  	  +151421614.780442327261  	  +151472104.100560933352  	  +0.421251275748  
   148.002083  	  +151421609.579971283674  	  +151472105.371084094048  	  +0.421759818971  
   149.002083  	  +151421604.618239313364  	  +151472107.205008119345  	  +0.422270757166  
   150.002083  	  +151421599.644275397062  	  +151472107.862155288458  	  +0.422784060158  
   151.002083  	  +151421594.351459175348  	  +151472110.156839966774  	  +0.423299725519  
   152.002083  	  +151421589.558413386345  	  +151472110.633640617132  	  +0.423817720123  
   153.002083  	  +151421584.058242827654  	  +151472112.857069462538  	  +0.424338039677  
   154.002083  	  +151421579.265085846186  	  +151472113.702020257711  	  +0.424860657343  
   155.002083  	  +151421573.770895868540  	  +151472115.373014539480  	  +0.425385558983  
   156.002083  	  +151421568.766336560249  	  +151472116.925285190344  	  +0.425912729545  
   157.002083  	  +151421563.457846879959  	  +151472117.898269325495  	  +0.426442142901  
   158.002083  	  +151421558.123058140278  	  +151472120.086809843779  	  +0.426973794255  
   159.002083  	  +151421553.042620509863  	  +151472120.637888222933  	  +0.427507650480  
   160.002083  	  +151421547.420406401157  	  +151472123.023394703865  	  +0.428043709368  
   161.002083  	  +151421542.448819100857  	  +151472123.686803877354  	  +0.428581939967  
   162.002083  	  +151421536.719182133675  	  +151472125.721681416035  	  +0.429122333412  
   163.002083  	  +151421531.645092159510  	  +151472126.973427802324  	  +0.429664868824  
   164.002083  	  +151421526.021313428879  	  +151472128.325875014067  	  +0.430209525372  
   165.002083  	  +151421520.663984000683  	  +151472130.301829874516  	  +0.430756294157  
   166.002083  	  +151421515.269463449717  	  +151472131.052148163319  	  +0.431305144189  
   167.002083  	  +151421509.583816856146  	  +151472133.467519372702  	  +0.431856073319  
   168.002083  	  +151421504.380958795547  	  +151472134.060483783484  	  +0.432409048262  
   169.002083  	  +151421498.484050601721  	  +151472136.378298521042  	  +0.432964064347  
   170.002083  	  +151421493.296410828829  	  +151472137.359742134809  	  +0.433521095253  
   171.002083  	  +151421487.400009334087  	  +151472139.108633399010  	  +0.434080125988  
   172.002083  	  +151421482.014860600233  	  +151472140.802210539579  	  +0.434641142336  
   173.002083  	  +151421476.303152680397  	  +151472141.855356901884  	  +0.435204117317  
   174.002083  	  +151421470.595081627369  	  +151472144.170831441879  	  +0.435769046761  
   175.002083  	  +151421465.118383914232  	  +151472144.820937424898  	  +0.436335897181  
   176.002083  	  +151421459.122297435999  	  +151472147.307485848665  	  +0.436904666410  
   177.002083  	  +151421453.768297135830  	  +151472148.093383967876  	  +0.437475323829  
   178.002083  	  +151421447.659593731165  	  +151472150.206384837627  	  +0.438047860027  
   179.002083  	  +151421442.218795448542  	  +151472151.593940198421  	  +0.438622254954  
   180.002083  	  +151421436.212167114019  	  +151472153.017269164324  	  +0.439198487003  
   181.002083  	  +151421430.499617308378  	  +151472155.123466134071  	  +0.439776548136  
   182.002083  	  +151421424.725104302168  	  +151472155.956544965506  	  +0.440356406859  
   183.002083  	  +151421418.687904357910  	  +151472158.480122625828  	  +0.440938061449  
   184.002083  	  +151421413.115982860327  	  +151472159.178938210011  	  +0.441521478740  
   185.002083  	  +151421406.864337742329  	  +151472161.578623324633  	  +0.442106653869  
   186.002083  	  +151421401.323415905237  	  +151472162.685668289661  	  +0.442693561244  
   187.002083  	  +151421395.067202955484  	  +151472164.500494658947  	  +0.443282185266  
   188.002083  	  +151421389.343432217836  	  +151472166.323492079973  	  +0.443872512696  
   189.002083  	  +151421383.271064221859  	  +151472167.445583462715  	  +0.444464515989  
   190.002083  	  +151421377.232585012913  	  +151472169.875191986561  	  +0.445058191717  
   191.002083  	  +151421371.402309745550  	  +151472170.613497853279  	  +0.445653506306  
   192.002083  	  +151421365.076058506966  	  +151472173.187929779291  	  +0.446250457770  
   193.002083  	  +151421359.382638782263  	  +151472174.085217446089  	  +0.446849016040  
   194.002083  	  +151421352.939151942730  	  +151472176.263494521379  	  +0.447449171351  
   195.002083  	  +151421347.175253570080  	  +151472177.774894624949  	  +0.448050904635  
   196.002083  	  +151421340.830337226391  	  +151472179.256984800100  	  +0.448654193749  
   197.002083  	  +151421334.807031393051  	  +151472181.480434596539  	  +0.449259031619  
   198.002083  	  +151421328.697211146355  	  +151472182.384769499302  	  +0.449865386503  
   199.002083  	  +151421322.353833973408  	  +151472185.002902835608  	  +0.450473257206  
   200.002083  	  +151421316.457724153996  	  +151472185.796121895313  	  +0.451082610902  
   201.002083  	  +151421309.897439092398  	  +151472188.264028400183  	  +0.451693442679  
   202.002083  	  +151421304.048576056957  	  +151472189.484609156847  	  +0.452305727831  
   203.002083  	  +151421297.479082822800  	  +151472191.352305799723  	  +0.452919450350  
   204.002083  	  +151421291.462776184082  	  +151472193.291643112898  	  +0.453534598069  
   205.002083  	  +151421285.076467424631  	  +151472194.470341861248  	  +0.454151143113  
   206.002083  	  +151421278.754589796066  	  +151472197.000111311674  	  +0.454769082865  
   207.002083  	  +151421272.617586314678  	  +151472197.814647227526  	  +0.455388383885  
   208.002083  	  +151421266.009031504393  	  +151472200.462648987770  	  +0.456009044463  
   209.002083  	  +151421260.023353278637  	  +151472201.459051936865  	  +0.456631035249  
   210.002083  	  +151421253.293539762497  	  +151472203.688622385263  	  +0.457254346273  
   211.002083  	  +151421247.254315346479  	  +151472205.310720592737  	  +0.457878959546  
   212.002083  	  +151421240.619871199131  	  +151472206.838315904140  	  +0.458504852592  
   213.002083  	  +151421234.334450781345  	  +151472209.164850950241  	  +0.459132019351  
   214.002083  	  +151421227.938218891621  	  +151472210.127777665854  	  +0.459760428047  
   215.002083  	  +151421221.338227629662  	  +151472212.825651437044  	  +0.460390078069  
   216.002083  	  +151421215.167022973299  	  +151472213.700640469790  	  +0.461020937103  
   217.002083  	  +151421208.348421901464  	  +151472216.221973121166  	  +0.461653000295  
   218.002083  	  +151421202.241160690784  	  +151472217.542814821005  	  +0.462286243927  
   219.002083  	  +151421195.409170836210  	  +151472219.449174672365  	  +0.462920651745  
   220.002083  	  +151421189.150629520416  	  +151472221.490559965372  	  +0.463556212704  
   221.002083  	  +151421182.501365363598  	  +151472222.712379038334  	  +0.464192898785  
   222.002083  	  +151421175.947328269482  	  +151472225.327136099339  	  +0.464830708218  
   223.002083  	  +151421169.554722934961  	  +151472226.204750061035  	  +0.465469607867  
   224.002083  	  +151421162.715981662273  	  +151472228.910838186741  	  +0.466109596363  
   225.002083  	  +151421156.489476025105  	  +151472229.992868006229  	  +0.466750645189  
   226.002083  	  +151421149.526088923216  	  +151472232.258601576090  	  +0.467392744288  
   227.002083  	  +151421143.263580441475  	  +151472233.977015495300  	  +0.468035876803  
   228.002083  	  +151421136.392688006163  	  +151472235.535701721907  	  +0.468680020084  
   229.002083  	  +151421129.898078292608  	  +151472237.949920654297  	  +0.469325169108  
   230.002083  	  +151421123.268661677837  	  +151472238.957597374916  	  +0.469971292225  
   231.002083  	  +151421116.465927988291  	  +151472241.719181269407  	  +0.470618389438  
   232.002083  	  +151421110.073063522577  	  +151472242.662100046873  	  +0.471266429073  
   233.002083  	  +151421103.050814539194  	  +151472245.220879435539  	  +0.471915406402  
   234.002083  	  +151421096.739043563604  	  +151472246.627472221851  	  +0.472565298765  
   235.002083  	  +151421089.699712872505  	  +151472248.557115107775  	  +0.473216089783  
   236.002083  	  +151421083.253599822521  	  +151472250.685006409883  	  +0.473867769551  
   237.002083  	  +151421076.396759718657  	  +151472251.935268968344  	  +0.474520310054  
   238.002083  	  +151421069.666177183390  	  +151472254.618600577116  	  +0.475173710370  
   239.002083  	  +151421063.073504835367  	  +151472255.544921010733  	  +0.475827937803  
   240.002083  	  +151421056.061112999916  	  +151472258.292390793562  	  +0.476482991354  
   241.002083  	  +151421049.649630099535  	  +151472259.445302814245  	  +0.477138843419  
   242.002083  	  +151421042.509869724512  	  +151472261.730873703957  	  +0.477795483939  
   243.002083  	  +151421036.080553263426  	  +151472263.529934227467  	  +0.478452897213  
   244.002083  	  +151421029.030765742064  	  +151472265.104103952646  	  +0.479111060540  
   245.002083  	  +151421022.384338825941  	  +151472267.589325845242  	  +0.479769969922  
   246.002083  	  +151421015.579462766647  	  +151472268.626698940992  	  +0.480429593968  
   247.002083  	  +151421008.632349312305  	  +151472271.434709101915  	  +0.481089933293  
   248.002083  	  +151421002.075762420893  	  +151472272.430450618267  	  +0.481750956955  
   249.002083  	  +151420994.909047842026  	  +151472275.009468019009  	  +0.482412660400  
   250.002083  	  +151420988.451175153255  	  +151472276.485997378826  	  +0.483075022059  
   251.002083  	  +151420981.264221280813  	  +151472278.422327101231  	  +0.483738025521  
   252.002083  	  +151420974.689726799726  	  +151472280.619867980480  	  +0.484401662009  
   253.002083  	  +151420967.685287058353  	  +151472281.882676124573  	  +0.485065903632  
   254.002083  	  +151420960.838339179754  	  +151472284.616861373186  	  +0.485730750295  
   255.002083  	  +151420954.105748325586  	  +151472285.576256245375  	  +0.486396169840  
   256.002083  	  +151420946.980836331844  	  +151472288.347123920918  	  +0.487062161647  
   257.002083  	  +151420940.444860368967  	  +151472289.554885268211  	  +0.487728699079  
   258.002083  	  +151420933.190569728613  	  +151472291.842696368694  	  +0.488395772130  
   259.002083  	  +151420926.655560553074  	  +151472293.705418258905  	  +0.489063366253  
   260.002083  	  +151420919.489130467176  	  +151472295.278202325106  	  +0.489731458793  
   261.002083  	  +151420912.752925038338  	  +151472297.816411226988  	  +0.490400046749  
   262.002083  	  +151420905.835046648979  	  +151472298.867133468390  	  +0.491069099084  
   263.002083  	  +151420898.806614220142  	  +151472301.702965915203  	  +0.491738617012  
   264.002083  	  +151420892.149000734091  	  +151472302.735108405352  	  +0.492408570384  
   265.002083  	  +151420884.901766031981  	  +151472305.315841495991  	  +0.493078954844  
   266.002083  	  +151420878.360977023840  	  +151472306.845153659582  	  +0.493749749925  
   267.002083  	  +151420871.090916782618  	  +151472308.770265638828  	  +0.494420939255  
   268.002083  	  +151420864.452033579350  	  +151472311.019236415625  	  +0.495092515158  
   269.002083  	  +151420857.364818930626  	  +151472312.277367502451  	  +0.495764449952  
   270.002083  	  +151420850.466511547565  	  +151472315.043331056833  	  +0.496436744339  
   271.002083  	  +151420843.659044295549  	  +151472316.018820047379  	  +0.497109366767  
   272.002083  	  +151420836.487614780664  	  +151472318.793756306171  	  +0.497782316994  
   273.002083  	  +151420829.892544925213  	  +151472320.038927733898  	  +0.498455569372  
   274.002083  	  +151420822.590496033430  	  +151472322.310055822134  	  +0.499129113994  
   275.002083  	  +151420816.015864640474  	  +151472324.218028903008  	  +0.499802937441  
   276.002083  	  +151420808.800020933151  	  +151472325.771216005087  	  +0.500477017183  
   277.002083  	  +151420802.041054248810  	  +151472328.342982977629  	  +0.501151351168  
   278.002083  	  +151420795.077664136887  	  +151472329.389336556196  	  +0.501825908792  
   279.002083  	  +151420788.035986721516  	  +151472332.232979536057  	  +0.502500691836  
   280.002083  	  +151420781.345120400190  	  +151472333.283681064844  	  +0.503175670986  
   281.002083  	  +151420774.086371243000  	  +151472335.846228092909  	  +0.503850842097  
   282.002083  	  +151420767.530955582857  	  +151472337.409697532654  	  +0.504526185796  
   283.002083  	  +151420760.247449994087  	  +151472339.304312944412  	  +0.505201685805  
   284.002083  	  +151420753.613304525614  	  +151472341.585013568401  	  +0.505877335501  
   285.002083  	  +151420746.513343900442  	  +151472342.819841325283  	  +0.506553107488  
   286.002083  	  +151420739.633867353201  	  +151472345.597031235695  	  +0.507229003215  
   287.002083  	  +151420732.821816563606  	  +151472346.570183396339  	  +0.507904991792  
   288.002083  	  +151420725.675126165152  	  +151472349.328410387039  	  +0.508581073338  
   289.002083  	  +151420719.091654300690  	  +151472350.592063724995  	  +0.509257223204  
   290.002083  	  +151420711.813946694136  	  +151472352.826143234968  	  +0.509933431609  
   291.002083  	  +151420705.271084874868  	  +151472354.759440600872  	  +0.510609686230  
   292.002083  	  +151420698.078460872173  	  +151472356.273361176252  	  +0.511285964720  
   293.002083  	  +151420691.369126200676  	  +151472358.857719421387  	  +0.511962265925  
   294.002083  	  +151420684.433173716068  	  +151472359.880494683981  	  +0.512638559732  
   295.002083  	  +151420677.451778352261  	  +151472362.710414141417  	  +0.513314848451  
   296.002083  	  +151420670.800930976868  	  +151472363.760292887688  	  +0.513991103629  
   297.002083  	  +151420663.605218201876  	  +151472366.283238679171  	  +0.514667321336  
   298.002083  	  +151420657.109009295702  	  +151472367.860668212175  	  +0.515343483270  
   299.002083  	  +151420649.887339740992  	  +151472369.703994095325  	  +0.516019573293  
   300.002083  	  +151420643.332663267851  	  +151472371.995120406151  	  +0.516695585784  
   301.002083  	  +151420636.295679688454  	  +151472373.186488837004  	  +0.517371493687  
   302.002083  	  +151420629.510904401541  	  +151472375.952743113041  	  +0.518047299150  
   303.002083  	  +151420622.770304858685  	  +151472376.903547465801  	  +0.518722971980  
   304.002083  	  +151420615.725377500057  	  +151472379.622674524784  	  +0.519398512640  
   305.002083  	  +151420609.229990869761  	  +151472380.884257137775  	  +0.520073897473  
   306.002083  	  +151420602.054580628872  	  +151472383.059323877096  	  +0.520749116850  
   307.002083  	  +151420595.620736211538  	  +151472384.996334671974  	  +0.521424159500  
   308.002083  	  +151420588.529911518097  	  +151472386.449720710516  	  +0.522099003307  
   309.002083  	  +151420581.948541253805  	  +151472389.024003088474  	  +0.522773647961  
   310.002083  	  +151420575.119000047445  	  +151472390.002351641655  	  +0.523448063881  
   311.002083  	  +151420568.277444303036  	  +151472392.795322775841  	  +0.524122253870  
   312.002083  	  +151420561.745992094278  	  +151472393.823304593563  	  +0.524796190350  
   313.002083  	  +151420554.693987280130  	  +151472396.283553391695  	  +0.525469869603  
   314.002083  	  +151420548.336999952793  	  +151472397.852991819382  	  +0.526143274374  
   315.002083  	  +151420541.258671224117  	  +151472399.622539728880  	  +0.526816388695  
   316.002083  	  +151420534.864453762770  	  +151472401.901008993387  	  +0.527489207896  
   317.002083  	  +151420527.972489833832  	  +151472403.027029216290  	  +0.528161705306  
   318.002083  	  +151420521.364633500576  	  +151472405.758404016495  	  +0.528833883721  
   319.002083  	  +151420514.777953803539  	  +151472406.665065646172  	  +0.529505713674  
   320.002083  	  +151420507.918260306120  	  +151472409.320942670107  	  +0.530177195948  
   321.002083  	  +151420501.593974083662  	  +151472410.558044642210  	  +0.530848307870  
   322.002083  	  +151420494.605380088091  	  +151472412.650362551212  	  +0.531519039978  
   323.002083  	  +151420488.364431619644  	  +151472414.567591756582  	  +0.532189382009  
   324.002083  	  +151420481.460654079914  	  +151472415.937362372875  	  +0.532859312117  
   325.002083  	  +151420475.092308521271  	  +151472418.477007001638  	  +0.533528830782  
   326.002083  	  +151420468.454940080643  	  +151472419.388211786747  	  +0.534197908989  
   327.002083  	  +151420461.839611977339  	  +151472422.119106590748  	  +0.534866550000  
   328.002083  	  +151420455.513827800751  	  +151472423.102172225714  	  +0.535534727113  
   329.002083  	  +151420448.693162739277  	  +151472425.474731862545  	  +0.536202436824  
   330.002083  	  +151420442.562418103218  	  +151472427.012230932713  	  +0.536869662892  
   331.002083  	  +151420435.716019272804  	  +151472428.683601260185  	  +0.537536389550  
   332.002083  	  +151420429.570375800133  	  +151472430.924298405647  	  +0.538202613025  
   333.002083  	  +151420422.912697821856  	  +151472431.961113721132  	  +0.538868307070  
   334.002083  	  +151420416.571230560541  	  +151472434.631630659103  	  +0.539533475081  
   335.002083  	  +151420410.228290885687  	  +151472435.470310807228  	  +0.540198088334  
   336.002083  	  +151420403.644692301750  	  +151472438.036740899086  	  +0.540862147916  
   337.002083  	  +151420397.582003653049  	  +151472439.224850803614  	  +0.541525632123  
